id,user_id,tweeted_at,content
7fa2efad-ca19-4fd9-aee4-7028db56940a,dc1949a1-1a0a-45e3-bc1c-d8097182c744,2025-05-26 09:11:00,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
02879e00-81e9-465c-be68-2d30bb263915,86072718-9685-4176-b0ae-4b28c4855c02,2025-05-26 09:40:00,Jaffle Shop again. Ordered a chai and mighty and a nutellaphone who dis?. This place is awful.
656708c4-4926-45b2-8543-f6f5fa5e61a0,6b89fb16-089b-4d9e-9553-878a15717f06,2025-05-26 09:30:00,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
4c96f555-d651-4f66-8632-cadef7227e11,bbdcd868-acd3-4f8e-ab70-c5e26994b303,2025-05-26 09:36:00,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
f33969fb-1923-4859-beef-bda719fac6f7,abecc8e2-a2e2-44df-a453-f536eb8a67d3,2025-05-26 12:41:00,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
fb8d2126-d2bd-45f2-bedd-9a5de0039c9e,cb09751e-0da5-483d-9d3f-4ea75e11878f,2025-05-26 08:22:00,Jaffle Shop again. Ordered a adele-ade. This place is my least favorite.
e2989a65-fa3b-4f9a-b236-8a63f2085261,fe32785e-e3c5-488b-ac8e-275664ae828c,2025-05-26 07:54:00,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is gross.
724e58ae-d7d2-4ad6-8b51-950bc12c8ea0,c75d9b0a-4fa2-4c7d-be54-b307ef4c5af8,2025-05-26 07:45:00,Jaffle Shop again. Ordered a vanilla ice. This place is gross.
068ec1ba-64ff-4221-aa2a-7b72e41f2c5a,718fd823-738d-4e6e-ba00-48fd7fb95b96,2025-05-26 08:45:00,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice and a mel-bun.
0f9a193b-3eff-4524-86be-e5d3d06b34f3,98a13699-bdbc-41a0-81d8-b589c7bc8fe1,2025-05-26 10:43:00,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
77885ec1-7800-46cd-a1b5-71cb4ec37eb4,dac5fbe5-c153-4e10-b331-356b2c888025,2025-05-26 08:27:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade and a flame impala.
755e7dd1-2c60-465b-82b3-785f7b264a91,afecc4fd-1619-4a25-a15b-43a84c3d0bc2,2025-05-26 08:19:00,Jaffle shop is alright. Ordered a vanilla ice and a flame impala.
ff5ba5f4-7d96-4ca4-a7d9-740b961b85d4,da881901-a33d-41ea-817e-560cdff573e9,2025-05-26 13:30:00,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo and a doctor stew.
572cf1f5-8242-42c2-bd9c-0cb0165f87b3,15a22ce9-ee19-47fa-9b5f-7ee44cd7144d,2025-05-26 07:38:00,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
0ec5ad8d-a5a7-4a97-8ba6-6bc53dba42c2,9b80e291-495b-4aba-bbd1-208d1e7fa628,2025-05-26 08:44:00,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice and a the krautback.
b57a9326-e05c-47e9-9854-2c6a3027efe7,3cc3b203-6a56-44ed-900b-669db7ba28e7,2025-05-26 07:39:00,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
adae1d18-4703-4d95-877d-d0677727cdd9,76ac9a4e-37be-4e06-8229-af06ed708f82,2025-05-26 10:25:00,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty and a doctor stew.
496a6a2a-7435-4e51-bed8-23a2d0815121,b381e6e3-7915-49cc-9169-3d36d8961478,2025-05-26 08:38:00,Jaffle Shop again. Ordered a tangaroo. This place is disgusting.
f50c1fc7-5421-463c-b1d4-092ceac9ee24,24358e36-bd83-4808-b9f0-071e28cb9dd6,2025-05-26 10:28:00,Jaffle shop is just meh. Ordered a vanilla ice and a the krautback.
be4eee81-45c8-45f0-a696-09c775794a98,84660447-18cf-40ef-a7a7-03d10386639e,2025-05-26 07:52:00,Jaffle shop is alright. Ordered a adele-ade and a the krautback.
4dc53930-b7a2-43ba-8de0-5f8022493d8d,98bad76a-f270-42a2-bfa6-7e53e5676f54,2025-05-26 10:35:00,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
461703ec-1d3c-493a-beb0-90c7e3bcfc83,883214c2-e2b0-49b1-b78d-a2aa80f7290b,2025-05-26 08:59:00,Jaffle shop is not bad. Ordered a for richer or pourover .
16ceadac-2d42-4c89-b1cf-e0e241e3b51c,7f2a03fe-7db1-41ee-860b-8c31116fe9f0,2025-05-26 07:28:00,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo and a the krautback.
4dfc2c58-bd12-453d-bfc1-48df68e2b535,0ef16112-4d37-4c65-88eb-539f86011732,2025-05-26 07:58:00,"Jaffle Shop again. Ordered a chai and mighty, a mel-bun, and a doctor stew. This place is gross."
38040ac3-c617-47f7-9c7e-f6fa6ef00e7b,18f4f304-e6cb-40bc-81ec-81a5892650f1,2025-05-26 09:37:00,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
7344c7d1-0d43-4cb1-b865-5c9d73b86a21,51d9d217-bcc8-4a4e-a349-4feccc2b903e,2025-05-26 10:29:00,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
4c484107-e785-4ca5-9093-3d43d2bff646,1bf0e65b-d9bf-4e29-a42c-bb42a34efff9,2025-05-26 09:57:00,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
e01b99ca-eaf7-4611-92f4-16f2ca6eadad,dce76aec-2845-4ac9-a270-a4cb71069bbf,2025-05-26 13:12:00,Jaffle Shop again. Ordered a tangaroo. This place is the worst.
b92f1ee3-c167-4f02-87b5-33b52d8acebf,39777a05-7a5f-481c-b121-7507af42e870,2025-05-26 09:46:00,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
4951860a-2892-407a-818e-0c3e469fa504,d53e9eeb-b6bf-47fb-b73d-d94586423e64,2025-05-26 08:38:00,Jaffle shop is solid. Ordered a adele-ade.
6c367a56-af06-4327-a9c3-97975f403dce,9bd3cca4-3f8f-4960-a246-79619567e665,2025-05-26 07:42:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is awful.
0a4411dd-10de-4a84-9561-f1d6daa761d6,bddd4faf-c3fa-4ebf-9d1d-fe66ff4c845b,2025-05-26 07:45:00,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is my least favorite.
b7f4849c-b6c5-46d9-acab-b40f14e47be9,827c2620-2e16-4b66-b6eb-31bf8b0a9dd8,2025-05-26 10:59:00,Jaffle Shop again. Ordered a tangaroo. This place is disgusting.
5bd741ea-e91f-4627-b203-55d9b303bba7,52dc2433-d5f3-4e50-8ead-49b142440d4a,2025-05-26 07:31:00,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty and a mel-bun.
3f4720ef-708f-480c-94aa-ad6a29db9d8f,55175bff-47af-46ed-9a05-244eda8dd83f,2025-05-26 11:07:00,Jaffle Shop again. Ordered a chai and mighty and a the krautback. This place is the worst.
7b18a559-8b88-4725-855d-76b1978af5f0,fba6e2e3-1fda-4c9a-8707-5eb03412cc8b,2025-05-26 11:00:00,Jaffle shop is just meh. Ordered a chai and mighty and a doctor stew.
61ae7ce5-dc45-4d43-b903-4dc975b760fe,e9513ad9-82c4-49d5-85b9-a627eba4c32e,2025-05-26 10:04:00,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is inedible.
766d567e-c24d-4bc6-813a-7f1b8d9ae03b,4ee70b7d-adb4-4ac6-af1f-837a4f88af98,2025-05-26 08:22:00,Jaffle shop is not bad. Ordered a vanilla ice and a doctor stew.
38498f58-acf0-4bb8-a567-6de5a67abb57,caa1b387-bc1c-4def-80c8-49ef0b5e8346,2025-05-26 08:36:00,Jaffle Shop again. Ordered a vanilla ice and a nutellaphone who dis?. This place is gross.
a7758bb7-8d54-48c9-8ee1-2fd2c5aa0151,6d882d4d-effe-4554-869c-56e232887887,2025-05-26 11:42:00,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
96a332e4-6a00-4288-9dc4-9c44083e3850,9e2fd9cf-b5d3-44a5-a126-c73f17cf18a3,2025-05-26 08:20:00,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
5e19757b-eae7-4cbb-8b03-dd6dc31c2958,c681f8df-35f9-4fb6-bfc0-9d1be317388a,2025-05-26 10:32:00,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
80bfe0ed-0714-4a24-8365-51b4ef5de0b5,89fe79d0-a09e-4cff-bdb5-62793228dabb,2025-05-26 09:29:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
2bbbc6cc-75cf-4539-98ae-f4a856a636c4,0fb53b99-8c28-423d-8b97-e5ede8aa3b8f,2025-05-26 08:11:00,Jaffle shop is fine. Ordered a adele-ade.
50e4fc53-af98-4d46-afa4-c9aa7e2a3d5d,fe019907-3cd2-4e22-b865-3893659a2322,2025-05-26 08:05:00,Jaffle shop is just meh. Ordered a for richer or pourover  and a the krautback.
b86fb99f-a5f0-4bf9-a19a-487fdea5a77a,f09453a5-f36b-4eee-bbc5-ed25c017e13d,2025-05-26 08:13:00,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty and a mel-bun.
13187983-4f72-482d-b3c3-5c25e7eb2650,8856e4e4-2241-4d6e-b39c-688072b20f38,2025-05-26 10:30:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is inedible.
c54ceee6-a4b3-40ce-be09-0129ad05469b,d70c1e2f-c08f-48d8-9f14-2057e7535bce,2025-05-26 07:20:00,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is disgusting.
38b3d1cf-5929-43fa-9c9a-33313718678f,7a41f487-8b4b-4119-9c7c-a01f757ff753,2025-05-26 10:33:00,Jaffle Shop again. Ordered a tangaroo. This place is gross.
81e8835c-9fb8-42e8-8505-aeed687b7926,eaf2cf98-fc61-47b6-9321-619d55b978eb,2025-05-26 07:20:00,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo and a the krautback.
826d748a-02cc-4f78-9901-cba7f46511bd,b0622aee-961f-4157-8e30-5ba0ad202c5b,2025-05-26 10:43:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade and a doctor stew.
54596010-71bd-4196-a375-b1be092d4a1f,0ba5d210-a067-44b3-9766-6ee0a1551970,2025-05-26 07:18:00,Jaffle shop is just meh. Ordered a vanilla ice.
e1087c30-c3d8-4817-9de6-d0e597911acd,721a3c67-b13c-4cad-a7d4-1e893743a207,2025-05-26 09:34:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
1c45e306-26e0-44bd-95ce-c504916640b5,e142b756-f1db-4ce4-8fd2-7f92030104cd,2025-05-26 08:43:00,Jaffle Shop again. Ordered a for richer or pourover  and a flame impala. This place is gross.
52c0cb14-6b56-4cfc-9929-c6d884f86790,7becb25d-046f-4775-84ee-18aa3ac5b520,2025-05-26 08:59:00,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty and a mel-bun.
ab6d4b71-2f4f-4c89-9af1-00da6b886206,44274a8d-526a-4ef7-9e82-632b08b36c40,2025-05-26 10:01:00,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover  and a flame impala.
d70df527-2890-4894-a24a-d4aa6d49b432,9bf90fde-87a6-44f6-b3f1-6b5a8750bf7b,2025-05-26 11:43:00,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is disgusting.
017b0757-48c7-40cd-a347-52c17f14f512,5ca7f6e2-f4c2-4d4c-ba49-ef7cc4c1b19a,2025-05-26 13:01:00,Jaffle shop is not bad. Ordered a for richer or pourover  and a mel-bun.
610d04d9-155f-41dc-ba11-f5de736a7cce,ca4ef648-0fb7-49d2-9d7d-e6485d66850a,2025-05-26 09:05:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
98b2e46d-904b-4717-a3c3-7cf297f8faf5,ade3b54a-4ecf-4b60-a238-d2a8aa5fc452,2025-05-26 07:30:00,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade and a mel-bun.
ec81349e-39df-4d73-845e-fabc5a695628,539e20ac-d959-40d3-9257-55e268fbd8a1,2025-05-26 07:40:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
0db4e821-5ea8-4972-8b87-16208aecfb43,a4675512-3ce9-4937-bcdb-245b43117e52,2025-05-26 07:19:00,Jaffle Shop again. Ordered a for richer or pourover  and a doctor stew. This place is my least favorite.
01d566e7-d30c-48bd-86b7-2539e06a613f,8936b860-5cc2-4e4d-89b6-8cf79eeaf0e3,2025-05-26 09:14:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover  and a doctor stew.
94e4474f-9b73-4b0b-87cb-addeebeab87b,666e4377-00d0-48e7-a383-a016bdfacd1d,2025-05-26 10:30:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a doctor stew.
729c9e0f-d4f2-4454-98b3-912e433fcfba,d72eee93-07be-4832-a82e-0939c097ffc5,2025-05-26 07:26:00,Jaffle Shop again. Ordered a vanilla ice and a doctor stew. This place is my least favorite.
ba712eff-e94b-4b32-af4f-25bfc31721c7,71ad8e85-2461-46e0-9a83-45432bf61ff7,2025-05-26 08:16:00,Jaffle shop is pretty decent. Ordered a tangaroo.
1b2632c0-46cf-439f-9757-61aec2317fc3,92da222c-c83d-4829-b59d-494dc31c9a3c,2025-05-26 07:23:00,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is gross.
c75b236f-3c50-4f76-9db4-8683ee554877,ce38672c-b90b-4fed-baa5-94dac3eb99f0,2025-05-26 08:48:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
bb10c298-a853-479a-b77b-672aa857645e,10899469-69e9-4718-81e4-f94a04f1e8da,2025-05-26 10:02:00,Jaffle shop is pretty decent. Ordered a adele-ade.
8ea634a4-f8eb-452f-ae6f-68537642506a,9240ea81-3af1-49af-a4f4-1edf48f8ca75,2025-05-26 09:05:00,Jaffle Shop again. Ordered a chai and mighty. This place is gross.
b949a7ee-12b9-435f-a98d-3e48536bc48f,d8a3691f-072a-4aef-8c32-dd43f88fd8dc,2025-05-26 08:54:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is awful.
99a63603-bf5a-473e-aea9-4222805e1f21,c1e8eb16-8594-4c5b-bbf6-ef3bacb901e3,2025-05-26 10:06:00,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
25b77c2a-f73c-436d-a183-2d8224e26325,bf3bf893-8824-4eb6-8d41-408f7ab90811,2025-05-26 12:06:00,Jaffle Shop again. Ordered a adele-ade. This place is gross.
fff09416-0d4d-455b-8273-1b16d6de7093,52fb2023-d431-42be-9b25-19d4de20c838,2025-05-26 09:27:00,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
75dc246b-8d89-472f-ac17-96eaba88500c,633a1134-9bae-4710-a524-69233e91c2d2,2025-05-26 08:37:00,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
1e9c3553-57df-4b23-8b09-ea2f4084ec20,97500572-8aa9-43b2-ac3f-fecacf5c55a3,2025-05-26 07:56:00,Jaffle shop is just meh. Ordered a chai and mighty and a flame impala.
28977bb6-b1a1-43bb-948a-7b291bed5c42,ce7f0e06-9bdb-45e1-8c54-9f15f6cf0510,2025-05-26 10:43:00,Jaffle Shop again. Ordered a chai and mighty and a doctor stew. This place is gross.
fe8d4817-bb25-4564-9b73-7bfe52d28823,91e74e5a-15a0-40f2-843b-6123b510dd7c,2025-05-26 08:47:00,Jaffle shop is just meh. Ordered a for richer or pourover  and a doctor stew.
708a7882-d1da-47d7-b69f-4b1dd64c44d4,a1731e83-631e-471b-8e86-25c089f0ceaa,2025-05-26 07:56:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
4590560a-e592-4f87-bd6e-f51215481cdc,532b9cb9-0d43-4f0f-a747-a86511811dc1,2025-05-26 08:28:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo and a nutellaphone who dis?.
0218321e-c5f1-4f05-95fa-9c52e64d2c9f,f542ac4e-596e-4cc0-9c11-3971d933aae7,2025-05-26 12:58:00,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
da7f79c2-dffb-46a1-aba9-07524ed9c536,c82de528-90e9-493b-8e1f-4996a3aea74f,2025-05-26 08:32:00,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover .
da3485c4-3c6b-4a48-bed5-1b4332a44331,e95b8067-4565-4fc4-9f0f-646ac5f320f5,2025-05-26 08:49:00,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
4522e19a-72be-4073-8236-dcd133815554,8f9822d4-7ea1-469d-928a-a06574252157,2025-05-26 09:16:00,Jaffle Shop again. Ordered a chai and mighty and a the krautback. This place is my least favorite.
06458946-41d0-4cac-bdc2-058604aed7ad,bf5c1456-9c8e-46fd-9a17-ff040842dac1,2025-05-26 10:34:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is terrible.
17e43b36-04d4-43ad-b5fc-c7fa7e04d4e1,104a721c-b99a-4589-811b-244216834e8d,2025-05-26 08:56:00,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
fc8963fe-f1e6-4a91-bd73-f17534dc6049,759491c0-3349-4f4b-a528-ad5ae93f51c3,2025-05-26 07:10:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
bee13b3c-b68a-4f57-a696-c51d159efd80,bb41bd0a-0026-48e8-9e55-66f0c55ac333,2025-05-26 10:56:00,Jaffle shop is okay. Ordered a adele-ade and a flame impala.
20cd6c34-8fa1-4da4-810c-5acd2cc15162,5b5b2930-f819-4e0c-974e-6e1428f1dced,2025-05-27 08:45:00,Jaffle Shop again. Ordered a tangaroo. This place is awful.
3776534f-2dea-49bb-94d1-ba951c1a542e,f60f5054-1327-4ba4-9451-bf60ea877bc4,2025-05-27 10:24:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
d88d693d-605e-4926-889d-803d71e0ef9d,646d9882-560c-4b34-9692-3bbe1f0b01a4,2025-05-27 10:01:00,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is disgusting.
1d565cae-e2a7-4edd-bf5e-8f80fde1a950,36eada17-2918-4541-a416-e81b0e5ae531,2025-05-27 07:48:00,Jaffle shop is not bad. Ordered a vanilla ice and a the krautback.
7d554051-918c-46e6-9948-485fdbc1bcf9,8401a701-161d-4a7e-a696-549eec35bf4d,2025-05-27 10:32:00,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
c2b556e9-8f87-4fa3-bb9f-0ba6c69bd24b,74c12281-f4a5-4ac8-a014-b92b3384c623,2025-05-27 09:29:00,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
8121e2ab-93bb-4aa6-b88e-bd9ad40e845d,586b5d24-ef68-4043-b53a-7b3ffcfaa6f8,2025-05-27 10:50:00,Jaffle shop is solid. Ordered a tangaroo.
5a212ed5-b51a-48fc-8768-01086a481707,7b297cec-4011-4351-a8a5-a2af71ae0f9f,2025-05-27 08:44:00,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
7ba9f9dc-93d3-4e30-b6a9-c69d720db0bf,4b2996e9-2683-4b62-a93c-57e8be46e7d2,2025-05-27 11:51:00,Jaffle Shop again. Ordered a vanilla ice. This place is my least favorite.
e2115ee8-4aef-4a8c-bdd6-04945ba48e89,ad89b658-aee4-4122-b8bf-fa430672de20,2025-05-27 11:01:00,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
97f7eb23-7787-4450-9aad-a164bbc613ac,549b963a-e6ff-4e61-9afc-c5e73441d447,2025-05-27 07:54:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
fabf2e05-8637-4f23-b45a-a649cfdf35e8,17ab7d25-6347-42e1-9506-57c00cbe1a93,2025-05-27 08:48:00,Jaffle shop is just meh. Ordered a chai and mighty.
dd26eb9b-0107-4b2d-a3d1-c00bf6656fb5,ab0fc70c-7e15-4182-bd29-d5d9b7123421,2025-05-27 07:41:00,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a nutellaphone who dis?.
eb50e6ab-fe78-485f-82f1-65f9b43f04ad,e3187eef-f8a3-4bc2-80e2-ec1526188609,2025-05-27 08:48:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a flame impala.
ed7ecd2c-dc18-492d-854c-e5b27c8f4ba0,46563807-7f6f-4763-adc5-b2df40d6c0be,2025-05-27 09:17:00,Jaffle Shop again. Ordered a for richer or pourover  and a doctor stew. This place is inedible.
a86a4af7-cc9b-4313-971c-adceaec5ae3e,13ddc206-b2bd-49b4-b2d1-3f95e8796fb3,2025-05-27 09:28:00,Jaffle shop is average. Ordered a for richer or pourover .
79bfe472-595c-49be-bcee-018c68ba33fa,4601cd64-6c1d-47d1-952f-1e3ce6c9b70d,2025-05-27 10:53:00,Jaffle Shop again. Ordered a tangaroo and a mel-bun. This place is awful.
839d5186-df82-445f-8646-0341c7968969,3b96c2c0-49cc-4a27-8cc4-7388ff5791f9,2025-05-27 08:40:00,Jaffle Shop again. Ordered a vanilla ice and a mel-bun. This place is awful.
dce50de6-33de-4a49-8844-864c122ab845,f7dec2cd-c107-4141-bfbb-0523dbfc6dbc,2025-05-27 09:44:00,Jaffle Shop again. Ordered a vanilla ice. This place is the worst.
9bda2c1c-a3ba-4dfd-93ed-d7930ac550a5,b4f8c43d-50cc-4a5b-af14-d38de3c04d9b,2025-05-27 10:40:00,Jaffle shop is solid. Ordered a for richer or pourover  and a flame impala.
d498d31c-71fb-4dc3-9237-84793db62782,321543af-3044-4662-80fd-a0ec4c8819a2,2025-05-27 10:16:00,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
a72236ad-b449-4877-9fba-3d6650d70a79,a2342d5f-03c7-48f1-86d2-891c0669b17c,2025-05-27 10:56:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
3408fb57-2bb4-4e26-85c4-9f141a49f81f,0edbc2f8-9e89-4681-98ac-9b729243dae8,2025-05-27 08:39:00,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade and a flame impala.
10adfe4e-f778-4f33-b6f0-46ec537661b3,3e23c3f8-ec05-49dc-8190-efade1ab932c,2025-05-27 08:51:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty and a mel-bun.
597b1b02-67f0-43d3-9149-cbfb5bde1fb2,c1d3e214-0ee4-42f3-909d-9ce77ac63208,2025-05-27 08:12:00,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
4cc49526-0580-4cb9-8dbc-4c20ba066f80,96ca6dcc-7093-419f-bd16-dbd582919d47,2025-05-27 12:10:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
a83d644a-a86a-4e2c-9083-12bbba78b3c9,0d8906d8-ce87-4fcc-9df5-632ae55f04c3,2025-05-27 09:56:00,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
e3fb6bcf-b4b1-46a6-a332-38a8723208bf,8c24814c-c58b-4fee-85ae-f860e4005ae3,2025-05-27 09:06:00,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is awful.
6bc3df08-a189-4b5a-9138-a9ff96eabee8,69402ab5-1032-460d-b4ca-cf64ba282310,2025-05-27 10:21:00,Jaffle Shop again. Ordered a vanilla ice and a mel-bun. This place is my least favorite.
5b758cea-31ea-4aa9-9280-51fc08fdf32e,62bd97ad-587c-414b-8a49-0563f5808d65,2025-05-27 11:14:00,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice and a the krautback.
d5fbc272-25d6-4d4d-b4c3-cfaa8424d50c,5232127d-1330-4f94-9878-5d9a7b7c7e14,2025-05-27 10:36:00,Jaffle shop is pretty decent. Ordered a adele-ade and a the krautback.
b37d2bf9-cc43-43ba-a489-f815de30e2cd,612390f7-5218-41cc-83b6-faf161f06fb8,2025-05-27 07:49:00,Jaffle Shop again. Ordered a vanilla ice. This place is the worst.
a3f588ab-ae85-44fe-a38e-99207e2b2ca0,febdadf2-7764-4b87-9b5e-229e733f438b,2025-05-27 08:46:00,Jaffle shop is pretty decent. Ordered a adele-ade.
c6217ab5-aa03-4c8f-a631-89f3f512836e,4848ce46-1a99-431d-b703-1553ad2d27c3,2025-05-27 07:52:00,Jaffle Shop again. Ordered a for richer or pourover . This place is terrible.
eedc4c55-dc0d-4fad-9045-f14c98e9c09c,1abc33b4-6e82-4345-b512-af399d81d216,2025-05-27 10:30:00,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
d83dabf6-41ce-471b-9879-d9957fa72ded,b51a1efa-93e0-4535-b4c3-0e871613ca0d,2025-05-27 07:39:00,Jaffle Shop again. Ordered a adele-ade. This place is awful.
571db35d-26ea-4be6-9c65-60f54bed959c,09081cd2-3d73-4252-a189-a61023c574da,2025-05-27 11:35:00,Jaffle shop is okay. Ordered a for richer or pourover  and a mel-bun.
994a9ef1-a3b5-47f8-b2c0-add6e0a26242,07917841-4bef-437d-8deb-1ba6d85f6673,2025-05-27 07:45:00,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice and a flame impala.
f16c7984-361d-4de9-92f9-008c93b3357c,1e0f30cf-80c5-489f-8b70-cc6305fd2aea,2025-05-27 10:50:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a doctor stew.
f473f7ce-c873-4cfb-9394-531d5638d4f0,919ac87e-1462-4e50-82ce-7d0a39d965c3,2025-05-27 09:36:00,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
884fb9ae-7731-4cb7-8792-e9fc56390e05,98b81cfe-1bf1-461b-9bc1-55bf2d29204d,2025-05-27 08:26:00,Jaffle shop is not bad. Ordered a for richer or pourover  and a flame impala.
1b82227a-b09e-4fba-aee3-0eddc8262344,3539c540-e78a-48cb-835f-b12513dece65,2025-05-27 10:00:00,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is awful.
1c5082bb-1d8a-4622-ac72-717f2bfad8c3,e943a1f7-b8ba-48d0-b2de-4b75e46dfa09,2025-05-27 10:58:00,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
a2db0ecb-db8a-45fc-8e12-45f3bda32fd8,b0e747d9-8585-41ad-9294-b74d78786dc7,2025-05-27 12:29:00,Jaffle shop is pretty decent. Ordered a chai and mighty.
8e762cc7-981d-417d-8a72-f4245671b30b,5eac4043-aaca-4c4a-88ba-40e1d0d8773e,2025-05-27 07:37:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
2a1a2bd5-22c6-4be5-8a78-e361656ce879,c2f7b73c-ffd1-4b4a-9571-b4587d4f0bc0,2025-05-27 11:37:00,Jaffle shop is okay. Ordered a tangaroo.
37a052c9-7d15-4abb-b5a0-ec40f95cdafa,06584372-ca08-47b1-8b77-081c85fd1e25,2025-05-27 08:36:00,Jaffles from the Jaffle Shop are my favorite! Ordered a adele-ade and a nutellaphone who dis?.
8b96aed6-2b46-4ed5-8018-98f7f47ca3a0,4b0796f6-142b-4a3d-b013-c7d5892bf0b2,2025-05-27 10:50:00,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
ba74eaf1-6044-4909-827b-2594b9abd9b4,49edd4c6-cc07-4356-b68e-5e53d7d73de9,2025-05-27 07:59:00,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover .
10e2e42e-0de3-43d0-b56f-1971b30a980f,b16d9451-30aa-4f48-bfd2-2d2b84f8e113,2025-05-27 08:53:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
