id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
1ed222da-288b-4f2c-87e6-62e4507e01fa,d266b44d-1f69-49f2-a247-4413df76014c,2025-01-16 07:29:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,600,24,624
11601557-8db6-4248-a9c0-8ff3410b7c24,5a40b024-6535-4a54-999d-439382eaf732,2025-01-16 12:23:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,700,28,728
93465856-e3b1-44c7-bd22-6a1ce5357bd0,e9513ad9-82c4-49d5-85b9-a627eba4c32e,2025-01-16 08:30:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1600,64,1664
1de3b7af-369e-453c-99b8-6d22ea3f1637,a14895f2-2390-42dd-adf0-89eaff5759ba,2025-01-17 08:44:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
074ed0d2-aff4-4572-94c8-164bab9652d1,5b5b2930-f819-4e0c-974e-6e1428f1dced,2025-01-17 09:11:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
9a4ab41f-7c3f-4cb0-ae82-9b1ed1ab39d2,7d7f187a-7c0d-4160-ac13-c155de89ca61,2025-01-17 11:48:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
0a74780e-eeef-4bcd-ad04-9e33634b6d74,646d9882-560c-4b34-9692-3bbe1f0b01a4,2025-01-17 07:32:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
de13bf4b-60ca-4ef0-aff6-48d534909b77,36eada17-2918-4541-a416-e81b0e5ae531,2025-01-17 08:19:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
1909f85f-0d6e-4a64-84e3-7d8152b03aa1,a45f838e-3ce4-402e-b070-6297d4e1fe3c,2025-01-17 08:01:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
2eb3756a-a19f-4968-a138-7e178507a2de,8401a701-161d-4a7e-a696-549eec35bf4d,2025-01-17 08:12:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
2964aba5-e015-4a0f-b7fb-787197daa7a3,74c12281-f4a5-4ac8-a014-b92b3384c623,2025-01-17 08:13:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
92a1adda-963a-4696-8688-52625abc559b,a1efab98-45a5-4d42-a5bc-4933c3860705,2025-01-17 12:38:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
c3a716c1-a204-474b-b740-a1bba9d9b449,5ab26060-00d6-4778-93d3-26d3e91a64d7,2025-01-17 09:15:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
47877b7f-ab4c-47c9-ba61-47a4775692ba,f546129d-82f1-4c79-b96b-3fbef295d15c,2025-01-17 08:37:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
d904c6df-9cfd-45b7-8a1f-00ceb2720ef0,c53d015d-bec0-46e5-9ce7-21a702dc3447,2025-01-17 09:27:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1300,78,1378
fdb976e8-8fcb-4ab1-8cdc-6b870af9ffdd,4b2996e9-2683-4b62-a93c-57e8be46e7d2,2025-01-17 08:33:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
bb8ef435-6837-4d8c-b936-6cf4d0529115,ad89b658-aee4-4122-b8bf-fa430672de20,2025-01-17 12:33:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
1ad40c28-8a64-40e9-898f-fd2420fbcdf6,17ab7d25-6347-42e1-9506-57c00cbe1a93,2025-01-17 09:50:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
fbcf28b3-a489-47e1-9d84-c75ca5e37a03,e3187eef-f8a3-4bc2-80e2-ec1526188609,2025-01-17 09:29:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
2dc955ac-bb31-49c6-bd92-a402fc8a43db,92b3d9ed-b2ec-4818-bb4f-8c13c45b5000,2025-01-17 07:44:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
369c3c98-6716-4843-a530-763535178879,c2f25b11-7563-4d71-97fc-febaa2bdb2cf,2025-01-17 09:11:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
d02e5eb5-9c94-4392-b379-10fbc3667147,137af106-44ad-4d6e-b004-d313c3c7e4cb,2025-01-17 07:04:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
f63efc30-7dbc-4f3b-bcfb-dff0820c283f,46563807-7f6f-4763-adc5-b2df40d6c0be,2025-01-17 08:28:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
b178a06d-c016-45e3-b7b0-b446a1be5345,13ddc206-b2bd-49b4-b2d1-3f95e8796fb3,2025-01-17 07:41:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
d28ebc2c-cb70-4498-846c-44e540d31213,0bdc5c8a-4658-47d0-825e-379ecbb9cfe0,2025-01-17 08:02:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1000,60,1060
3b8814f8-4bd9-445c-bf19-291931096eb9,4601cd64-6c1d-47d1-952f-1e3ce6c9b70d,2025-01-17 07:21:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
bff181a1-8925-4d1c-95c7-ff6d637747bc,d8b197f4-dd87-4235-af8e-b6c9a80c7b80,2025-01-17 07:57:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2300,138,2438
5f362760-8698-4998-acb1-300d2da05f71,b4f8c43d-50cc-4a5b-af14-d38de3c04d9b,2025-01-17 10:48:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
a91a8d53-5a82-4d37-a735-07839d3ae64a,321543af-3044-4662-80fd-a0ec4c8819a2,2025-01-17 10:43:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
6351ba8d-6377-4858-aebd-83adf4685eb5,e8a9f3e4-ffce-4466-b4cb-060c4223360e,2025-01-17 11:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
805b46ce-ec45-47c3-a189-51cf561d6c2e,b3bd7b6b-d18a-4d1b-bb9e-48252745d230,2025-01-17 10:35:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
adc25da8-b6e2-43db-97ce-5279244de5c6,a2342d5f-03c7-48f1-86d2-891c0669b17c,2025-01-17 09:07:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
fd573324-9287-48f0-814e-0fe055260ad8,0edbc2f8-9e89-4681-98ac-9b729243dae8,2025-01-17 13:07:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
31f92721-7101-4188-b24c-ff674bda562b,3e23c3f8-ec05-49dc-8190-efade1ab932c,2025-01-17 10:28:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
e44b03ce-6cdb-4e4e-9d9c-403211777bb0,c1d3e214-0ee4-42f3-909d-9ce77ac63208,2025-01-17 08:00:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
c06060d7-1308-4a6f-ba8d-baa092c2ba97,a665829d-b450-4cef-be5e-008f3deebc98,2025-01-17 07:59:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
e467568f-0593-4b34-85ab-b909907a756d,96ca6dcc-7093-419f-bd16-dbd582919d47,2025-01-17 12:15:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
1f499798-0e37-48cd-be03-3c6202daefc8,0d8906d8-ce87-4fcc-9df5-632ae55f04c3,2025-01-17 09:05:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
1f65ed40-927d-4857-a3d8-f299facd9b48,8c24814c-c58b-4fee-85ae-f860e4005ae3,2025-01-17 07:26:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
678296d0-00f0-4e0b-b238-e032123152b4,94ea8497-5515-4d4d-895d-a1bcf660b0ad,2025-01-17 08:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
02900b89-9614-4b42-95e9-3972a5ad3f88,69402ab5-1032-460d-b4ca-cf64ba282310,2025-01-17 08:43:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
b0baf031-5cd5-4455-a5af-158b042b27ed,62bd97ad-587c-414b-8a49-0563f5808d65,2025-01-17 10:43:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
e2be78b9-fa2b-42ab-80bc-dd10b31fd3a4,03017775-1b75-4b05-8875-d78b91271259,2025-01-17 08:09:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1900,113,2013
853df7bc-3f28-4f5b-b7f4-3258703c9cd6,bd970dcb-7735-4ced-9136-5e35549c83c0,2025-01-17 12:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
396501e4-2e60-4955-854a-3b7a1c4b728d,3c1c0d01-38d4-4baa-b4e7-b7d0dd837b0c,2025-01-17 08:37:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
d27c19bd-222b-4b68-a700-a86bfa35298e,636b618f-bbd7-468f-98ec-4cb8a740c34b,2025-01-17 10:40:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2100,126,2226
93261e78-5474-409f-84ce-5499458d3a63,5232127d-1330-4f94-9878-5d9a7b7c7e14,2025-01-17 08:12:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
3708a56f-429a-4fb2-bc57-cf9b8bc1276f,9d223194-c677-47d8-955a-a51d60b14066,2025-01-17 09:07:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
502553c8-1537-414b-a408-6f757816531c,612390f7-5218-41cc-83b6-faf161f06fb8,2025-01-17 09:31:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1900,113,2013
7d974f6a-287a-42be-b3fd-52b3e9926db5,2f0472f7-e464-44ff-9207-1d96f0e57d2c,2025-01-17 07:39:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1200,72,1272
fef1b971-61ba-4566-aaf5-e10eae18c412,164111ff-fa79-4ee5-9494-13288a73e8bd,2025-01-17 12:54:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
d76467ad-9e2f-455c-af39-3ab382c33365,49121e79-f50b-4e80-a785-2476bff3c29e,2025-01-17 07:27:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
84252f21-3703-407f-bceb-a8693c1887d3,febdadf2-7764-4b87-9b5e-229e733f438b,2025-01-17 08:03:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
91c66a13-93c7-418d-87ad-a0587cffb18f,64094a21-9c51-431b-ba44-27dfd214ab7d,2025-01-17 08:42:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
428832a7-4962-4f24-aa6c-082c72329044,4848ce46-1a99-431d-b703-1553ad2d27c3,2025-01-17 08:51:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
7784bf32-0277-4b07-8397-e65ca4c4acc0,7504eaa8-7093-4f3a-a2af-73400bd1d9bd,2025-01-17 09:57:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
e094c6a8-bd5d-4d2a-892b-05c27b609a2f,ed5e9285-aa90-49fd-884f-21a655b6f145,2025-01-17 10:36:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
306b7006-9a2d-4cee-834b-d87744588e9c,b51a1efa-93e0-4535-b4c3-0e871613ca0d,2025-01-17 08:31:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
8293d2b7-d2a2-4acd-95d3-750b2be76f34,e30be8a4-0867-42cd-8c5f-65d8ef47a124,2025-01-17 07:07:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
09c7a90a-35d9-489c-9465-c01383f24488,08ed68c2-7d30-4aa3-8ec9-d33173a02a65,2025-01-17 10:01:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
5c7ab01f-7bb1-4f58-bd28-dd1394b588db,07917841-4bef-437d-8deb-1ba6d85f6673,2025-01-17 09:58:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1900,113,2013
7b3077f0-8740-425a-a44a-512fa486b578,37658b53-dae3-4871-9578-25005bf678aa,2025-01-17 08:13:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1100,65,1165
cd83d74e-bf81-472a-898f-ce3e2a611800,8e2bb8d3-8c90-4e2a-8063-271c833dcabf,2025-01-17 11:46:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1300,78,1378
ab4660b2-7c18-4267-9879-ef184eb3a4dc,8f17e862-a33a-4030-afde-112a782c06fa,2025-01-17 09:44:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
3d9541dd-b21e-4084-a188-24b89dc86268,12483086-d5b2-4af3-82e3-43501223c839,2025-01-17 10:58:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2100,126,2226
f1406e6d-9a05-4766-84c6-f9b5bb15c4c7,919ac87e-1462-4e50-82ce-7d0a39d965c3,2025-01-17 11:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
af6a771d-eb03-4ef1-bdf1-e71a778539d0,2e6075ca-4988-4a75-bf33-f1c2a75c9d9c,2025-01-17 10:44:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
bd1b28e6-1ccc-4c02-8807-ab3152a0f6ad,fa1c4d8f-f937-4b89-a717-9bd01921c1ff,2025-01-17 10:43:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
8c9046d7-8fa4-4981-a3ef-a3d708abb898,e943a1f7-b8ba-48d0-b2de-4b75e46dfa09,2025-01-17 13:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
cfeda676-af90-474b-a109-d6c14a1e535a,1cebf553-5b99-40e7-88d0-bf8eb2d4cc75,2025-01-17 07:34:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
87f544ce-df72-42c4-8d9f-361574255031,12348cd6-7ce1-4ff2-a0df-009d77a07744,2025-01-17 10:50:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
e7108d6d-68e1-403c-9a7e-268820e9baa5,315e0b48-11fc-4ccc-9367-3d29d52c9604,2025-01-17 09:36:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
be888fb9-7c60-435b-bbf4-04f569a86658,61c8252a-677b-4327-9fa1-0b5fe36a8363,2025-01-17 11:32:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
3d487586-d186-4948-b573-780fc6453011,5a7262ac-4516-46ab-9b57-0e6d0b3a27b0,2025-01-17 07:52:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2600,156,2756
2d09cae7-0506-4fdb-9eb6-d0af8504b4a8,5eac4043-aaca-4c4a-88ba-40e1d0d8773e,2025-01-17 10:25:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
38dd63fe-374b-4e89-8188-f52674dedf2a,c2f7b73c-ffd1-4b4a-9571-b4587d4f0bc0,2025-01-17 08:48:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
9d5bb620-0943-4f69-8129-aef5959ed103,06584372-ca08-47b1-8b77-081c85fd1e25,2025-01-17 08:12:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
ddcecb63-2e19-457a-babd-e770fb2af3a8,4b0796f6-142b-4a3d-b013-c7d5892bf0b2,2025-01-17 07:53:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
ef2b3924-e96b-4483-b3f1-9e33f461bf57,49edd4c6-cc07-4356-b68e-5e53d7d73de9,2025-01-17 08:45:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
dcb673b1-6d1f-4b31-a165-ce01f7c5f74a,0acc3dce-97a4-4c1d-bed0-104e8b24f4a7,2025-01-17 08:33:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
adf04d01-c92e-46b0-8975-1dd37d65ae8d,29016022-8d5f-481d-bc7f-97d5d3e30394,2025-01-17 08:58:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
f1d5bc36-c06b-4e6a-b801-a230f4bef810,680bfdb6-476f-4bfb-b06c-6060403e2347,2025-01-17 13:26:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1300,78,1378
b61ce220-7baf-4a18-9c01-307201f4485d,4ad0340f-05b7-4bde-9f1d-df255a910bbf,2025-01-17 07:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
e2f42230-687d-4eb8-8697-525c086675fc,e0e5633a-95cf-41c4-91d0-54d2a35e0a48,2025-01-17 07:41:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1200,72,1272
c538a0f4-ad3d-4fab-9400-123031265b66,0fc03e31-370c-43ec-8a36-2f4b65da3da4,2025-01-17 08:17:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
0cb23396-4519-438d-9343-a16055390aed,7e4a4187-c843-40d0-a59a-9a5ac8acf4b7,2025-01-17 10:12:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
074c7f95-29ea-4c3d-a456-bfcfa8d864fb,c8b8061b-ce24-4683-93a3-88f20f63c060,2025-01-17 07:13:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
d83e33f6-b5ff-416c-b585-ed64a220ee23,e1f83480-9ac5-4601-8892-5d1e730e517a,2025-01-17 08:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
0dd4d8e9-0292-4e01-a64a-a60636988d7d,40d67404-248f-4e57-b93c-e3f16e7935c6,2025-01-17 08:20:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,0,0,0
4a57117d-e91d-4a3b-8c88-c0f19ca2f810,e408cb47-053c-4c15-83a5-6783ef48a1d4,2025-01-17 11:51:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
40c629ab-2d03-4a47-8b66-7b05484e82bd,2174c43f-fe82-48a4-9809-a0aa8af7fad4,2025-01-17 10:53:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2100,126,2226
4843e0d4-c7b4-45d2-b5f9-013c38a0b962,0c4dbe52-dbd0-4739-beef-c3246ca2a4e0,2025-01-17 08:02:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
f82bb215-ccb7-41ca-ab25-a2ff0eda4ac0,0966b61e-d00d-4c9c-bad2-ab58eb272f7a,2025-01-17 09:20:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
9daca943-06b1-43b2-8c6a-6a67260e3456,ab488cb7-f739-40b3-9cd6-fe7ad33e6561,2025-01-17 07:34:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1900,113,2013
30e48f09-e71a-47d0-a274-de3db4de0bc5,9b9acde9-af78-43cb-bf1e-738dc74ca396,2025-01-17 09:08:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
d0f30f78-731a-4591-94e0-04c81df497b7,54be24b9-6a16-46a3-87ec-d0a2a2c52f3a,2025-01-17 08:40:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2000,120,2120
8e1a192b-2760-4497-8bdc-07058770365d,76232b97-f5f4-43bc-93e4-7c07386a0839,2025-01-17 10:02:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
25d4eae0-e267-4a78-8495-ac00df8430d8,68670aae-71d8-44a1-87e7-58e0a98ccbc3,2025-01-17 09:04:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
3460e892-d2b0-4f8b-8b11-84f2e40a38ff,ccc6d4da-2870-4cb0-87b5-d1763243a8c5,2025-01-17 07:21:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2400,144,2544
d265c7d1-e5aa-491c-bf42-51efebc9e35b,e373052b-e405-41fd-a039-dafef53d7a74,2025-01-17 10:46:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
af200e12-9c52-4f96-aa4e-611d8a509f91,66a27c0b-d866-49fd-b09b-13b31366e7d3,2025-01-17 10:14:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
426ca627-5b59-47d1-a96d-e22ef396c337,e18c8b8d-8756-4208-b890-49ff17aa86b5,2025-01-17 10:36:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2300,138,2438
919ead70-bac2-438e-8f8c-e18111690fd8,88d9d780-d31d-476e-b09a-14919ffeef32,2025-01-17 11:22:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
54a97335-6856-4f49-86a5-9271536a20de,fe5959e8-df21-429a-ab5e-77b855f0eb93,2025-01-17 09:31:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
0befa00e-ae2a-4e34-b598-f980451ebbb2,a832bc5b-64e2-489c-a707-b5e7ba2d6541,2025-01-17 07:15:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
b6c773d7-67ab-480e-9a05-4ad86299900d,e8529461-e784-4c38-9741-331bc6e24f8a,2025-01-17 07:38:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
3ea07939-ddfa-4dc7-8367-ba977e5a1766,f2f31108-2e17-432c-a6c4-545157de6cf2,2025-01-17 07:49:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1700,68,1768
a4c39521-a88c-4ebd-9932-f15030cc2a01,a15095c3-8b49-460d-9bcb-cfb72025b4e1,2025-01-17 12:05:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,500,20,520
e8ea713c-5890-47bd-b7e3-ebeb63ee7cea,283aa36d-658e-4e45-84ba-6d2d2cbe0645,2025-01-17 08:09:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,600,24,624
4be83e18-c13c-4af2-a023-d591f0e0f185,f2602ebb-3a21-4d14-96e4-94d2358ee0b3,2025-01-17 09:05:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,600,24,624
7f244194-dea3-4f0e-93ff-597280149a91,6cbafbf9-e57c-4add-bc35-07ec62a131a3,2025-01-17 10:29:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1500,60,1560
19109a23-24a1-4573-9fdb-b9cf0571c9ef,7dcc424a-665f-4e86-8738-ca3982456197,2025-01-17 11:01:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,700,28,728
4184fe08-56ba-440c-a130-aee5e50f8548,38c8515c-b2ad-445a-a5a1-7ca5f0e1c293,2025-01-17 09:05:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,500,20,520
53d23c1f-31cb-4d41-990f-36da4a62a7f7,2a73e94e-140d-434a-afeb-925143924a12,2025-01-17 10:20:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1700,68,1768
c1e46148-288a-4380-9802-6e1e35e7ca15,492fb585-c793-477c-9830-44e8c1f78e40,2025-01-17 08:26:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,400,16,416
fa4d3176-566a-4b07-9a69-8265570b89ac,77bbd4e3-e3d1-4ecf-b441-57bb566e0a9f,2025-01-17 08:39:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,600,24,624
c9a4cfe6-2333-41ee-9fce-2a0108fd57c6,35c3743a-8e25-407c-a00b-2bebd5fa95a6,2025-01-17 07:54:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1600,64,1664
bb343760-c05a-4a1f-8278-d62cb1b75231,4ea1949d-1383-4a2f-b0bf-f8d1ce231eaa,2025-01-17 09:09:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1700,68,1768
6a6e4f2f-dae7-4cdf-a20f-7f23936cc769,7a397937-4cba-45da-a536-a9b03072fc51,2025-01-17 10:14:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1800,72,1872
37261a87-09d5-4ba0-baa4-f5ead8235ac4,b2096cc2-b4ff-4f07-8dca-da61d4e60a55,2025-01-17 08:21:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1800,72,1872
4dcd897d-4dae-47fc-af14-eceb4e8f4dcd,364a40cf-e44e-4dfa-bf11-aaccc5dfe112,2025-01-17 09:06:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1000,40,1040
215a45b7-aec1-4ef3-99c6-2e9ef7932277,734673ed-7b1e-449d-ba7c-1f12b24f0cb8,2025-01-17 11:10:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,700,28,728
9abce123-12c6-40ee-af21-df9b10392a3f,de0e87e3-6828-4101-91d7-46e4701876e2,2025-01-17 09:00:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1800,72,1872
d4a0e3a1-5980-491a-8483-0e8c062bc24d,e5e11b07-eab4-4a26-8e45-6367c8eee62d,2025-01-17 08:53:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,900,36,936
2d2c9cb2-c324-41d2-935a-1a11734516c5,9b7c7f2d-b72b-40ab-8592-9d07cbb09b07,2025-01-17 08:16:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,500,20,520
a4433374-1b5a-40c6-9d52-b219181b9cc5,823db49c-e999-4985-9ed9-e0a42862450f,2025-01-17 12:45:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,400,16,416
e4983ae2-f9ed-4bc7-a0fd-f5eee2d4f982,91766719-8554-40f2-b43d-512b23cd120e,2025-01-17 09:11:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1800,72,1872
0e2f9d4c-c2c0-49b0-b8c7-d0b71f8e2c4a,1453eea7-9cd9-464b-b6b1-56dbec0d653e,2025-01-17 07:38:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,400,16,416
57f0a882-3bcb-495d-8cd6-4b09f961ae81,2bb8c552-185b-4fb5-a2df-4ac46a7f8930,2025-01-17 07:26:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,500,20,520
557c1c39-6453-454f-b5f4-5720407c66ae,9173ad0d-d142-44be-becf-43381b7d041b,2025-01-17 11:26:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,900,36,936
a958f9bd-02a3-4809-9686-11bdc788f58f,a30b4815-f263-4d31-b845-fa36ea337440,2025-01-17 09:27:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,400,16,416
481ed25d-fcbc-4e2a-a822-992c51287d16,9020aa00-1107-4bb8-b702-b17176b1f810,2025-01-17 07:55:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1800,72,1872
39011c87-ba94-4cc7-9a90-aa7cc8edb293,9d63a05f-eab5-455e-94df-c134f996aba3,2025-01-17 07:00:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,600,24,624
e1923e0c-cfb4-485d-b666-c8a6445a22ac,2cdeee6c-8331-4c19-9901-ca9adbbaa5e1,2025-01-17 08:27:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,500,20,520
d21dcd91-aef3-4f6c-89f5-65adbedb3eec,f9443d8a-5f89-47cf-91d2-2df7961d8480,2025-01-17 08:19:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1300,52,1352
e8b94c55-8913-45fa-a34e-f739977b35e2,923b44df-fb0d-4eb5-a4a8-1f6bbda207cc,2025-01-17 09:32:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1700,68,1768
85f9427f-5d70-4e0d-a728-5d4929d7ea2d,bd7a72fb-e41d-45cf-814e-ce991ffd8848,2025-01-17 07:56:00,c0417ebc-6b32-4bd0-9a69-7ec26b7d0835,1000,40,1040
